CD_EQUI,CD_LOCAL,CD_TEMA,DS_TEMA,CD_TP_EQUIPAMENTO,DS_TP_EQUIPAMENTO,CD_SUBTIPO_EQUIPAMENTO,DS_SUBTIPO_EQUIPAMENTO,CD_DEP_ADMINISTRATIVA,DS_DEP_ADMINISTRATIVA,NM_EQUI,NM_ABREV_EQUI,CD_FONTE,FONTE_FONTE,CD_RUA,NM_RUA,CD_RUANAOOFICIAL,NM_RUANAOOFICIAL,NUMERO_EQUI,COMPLEMENTO_EQUI,CD_BAIRRO,NM_BAIRRO,QUADRICULA_BQ,CD_REGIONAL,NM_REGIONAL,LAT_SIRGAS,LON_SIRGAS,FUNCIONAMENTO_MANHA_EQUI,FUNCIONAMENTO_TARDE_EQUI,FUNCIONAMENTO_NOITE_EQUI,FUNCIONAMENTO_24HRS_EQUI,TELEFONE_EQUI,RAMAL_EQUI,EMAIL_EQUI,SITE_EQUI,FAX_EQUI
8.122,41069034277,6,ASSISTENCIA SOCIAL,47,Centro de Referencia de Assistencia Social,1,Unidade Social Basica,3,Publico Municipal,S?O BRAZ,S?o Braz,115,Fundac?o de Ac?o Social,N772,R. JACAN?,,,447,,60,S?o Braz,H4,5,Santa Felicidade,-25,-49,1,1,0,0,(41) 3374-5043,,,www.fas.curitiba.pr.gov.br/nucleoRegional.aspx?idf=176,
2.980,,28,TRABALHO,131,Unidade de Qualificac?o Profissional,1,Liceu de Oficios,11,Particular,VO DURVINA,Vo Durvina,175,,E130,R. FABIO FANUCHI,,,322,,53,Santa Candida,C18,4,Boa Vista,-25,-49,1,1,0,0,3256-6797,,,,
10.139,,1,ABASTECIMENTO ALIMENTAR,2,Feira,8,Feira Organica,3,Publico Municipal,SANTA QUITERIA,Santa Quiteria,117,Secretaria Municipal de Abastecimento Alimentar,W704,R. CAPIBERIBE,,,S/N,Dentro da Pc. Dr. FranciscoRibeiro Azevedo de Macedo,43,Santa Quiteria,N9,7,Port?o,-25,-49,1,0,0,0,(41) 3350 3800,,smab@smab.curitiba.pr.gov.br,www.curitiba.pr.gov.br,
3.101,,18,RELIGI?O,50,Centro,1,Espirita,11,Particular,EURIPEDES BARSANULFO,Euripedes Barsanulfo,198,,N755,R. JOSE TOMASI,,,328,,60,S?o Braz,H5,5,Santa Felicidade,-25,-49,0,0,0,0,,,,www.casaespiritaeuripedesbarsanulfo.wordpress.com,
10.248,,6,ASSISTENCIA SOCIAL,100,Associac?o de Moradores,1,Unidade Social Basica,11,Particular,UBERABA DE CIMA,Uberaba de Cima,115,Fundac?o de Ac?o Social,S856A,R. ABOBORA,,,23,,37,Uberaba,,3,Cajuru,-25,-49,0,0,0,0,3364-5580,,,,
308,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,LUIZ VICENTE - GLOBAL,,127,Secretaria Municipal de Urbanismo,S906,R. IRM?O LUIZ VICENTE,,,304,,21,Cajuru,L17,3,Cajuru,,,0,0,0,0,,,,,
310,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,PAULO GORSKI - ALBRA,,127,Secretaria Municipal de Urbanismo,W841,R. PAULO GORSKI,,,2301,,44,Campo Comprido,L8,5,Santa Felicidade,,,0,0,0,0,,,,,
312,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,AFFONSO CAMARGO - BRASIL TELECOM,,127,Secretaria Municipal de Urbanismo,C200,AV. PRES. AFFONSO CAMARGO,,,0,,21,Cajuru,,3,Cajuru,,,0,0,0,0,,,,,
314,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,JO?O PONCIANO BORGES - GVT,,127,Secretaria Municipal de Urbanismo,E531,R. JO?O PONCIANO BORGES,,,163,,20,Cap?o da Imbuia,L18,3,Cajuru,,,0,0,0,0,,,,,
316,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,EDUARDO SPRADA,,127,Secretaria Municipal de Urbanismo,W836,R. EDUARDO SPRADA,,,4066,,44,Campo Comprido,L5,5,Santa Felicidade,,,0,0,0,0,,,,,
317,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,BR 277,,127,Secretaria Municipal de Urbanismo,C666,ROD. BR-277 - CURITIBA / PONTA GROSSA,,,5001,,75,Cidade Industrial de Curitiba,,11,CIC,,,0,0,0,0,,,,,
319,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,7,Oi,11,Particular,MARTHA ZANLORENZI,Marha Zanlorenzi,127,Secretaria Municipal de Urbanismo,W857F,R. MARTHA ZANLORENZI,,,32,,44,Campo Comprido,L5,5,Santa Felicidade,-25,-49,0,0,0,0,,,,,
321,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,DESEMBARGADOR HUGO SIMAS - NEXTEL,,127,Secretaria Municipal de Urbanismo,N018B,AV. DES. HUGO SIMAS,,,1031,,13,Bom Retiro,H11,1,Matriz,,,0,0,0,0,,,,,
323,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,ROBERTO BARROZO,,127,Secretaria Municipal de Urbanismo,N033B,R. DR. ROBERTO BARROZO,,,1230,,13,Bom Retiro,I11,1,Matriz,,,0,0,0,0,,,,,
325,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,HERACLIDES CESAR DE ARAUJO - GLOBAL,,127,Secretaria Municipal de Urbanismo,N045A,R. HERACLIDES CEZAR DE ARAUJO,,,79,,3,Centro Civico,H12,1,Matriz,,,0,0,0,0,,,,,
326,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,HERACLIDES CESAR DE ARAUJO - BRASIL TELECOM,,127,Secretaria Municipal de Urbanismo,N045A,R. HERACLIDES CEZAR DE ARAUJO,,,67,,3,Centro Civico,H12,1,Matriz,,,0,0,0,0,,,,,
328,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,JO?O GUALBERTO - TIM,,127,Secretaria Municipal de Urbanismo,C100,AV. JO?O GUALBERTO,,,1731,,15,Juveve,H14,1,Matriz,,,0,0,0,0,,,,,
330,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,JO?O GUALBERTO - ALBRA,,127,Secretaria Municipal de Urbanismo,C100,AV. JO?O GUALBERTO,,,1430,,15,Juveve,,1,Matriz,,,0,0,0,0,,,,,
331,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,COMENDADOR FONTANA - ALBRA,,127,Secretaria Municipal de Urbanismo,N033,R. COM. FONTANA,,,405,,4,Alto da Gloria,I13,1,Matriz,,,0,0,0,0,,,,,
332,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,XAVIER DA SILVA - NEXTEL,,127,Secretaria Municipal de Urbanismo,N029,R. SEN. XAVIER DA SILVA,,,488,,3,Centro Civico,I13,1,Matriz,,,0,0,0,0,,,,,
333,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,CANDIDO DE ABREU - NEXTEL,,127,Secretaria Municipal de Urbanismo,N006,AV. CANDIDO DE ABREU,,,526,,3,Centro Civico,I13,1,Matriz,,,0,0,0,0,,,,,
334,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,JO?O GUALBERTO - BRASIL TELECOM,,127,Secretaria Municipal de Urbanismo,C100,AV. JO?O GUALBERTO,,,622,,4,Alto da Gloria,I13,1,Matriz,,,0,0,0,0,,,,,
335,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,JO?O GUALBERTO - TIM,,127,Secretaria Municipal de Urbanismo,C100,AV. JO?O GUALBERTO,,,623,,4,Alto da Gloria,I13,1,Matriz,,,0,0,0,0,,,,,
336,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,SIM?O BOLIVAR - GLOBAL,,127,Secretaria Municipal de Urbanismo,E020,R. SIM?O BOLIVAR,,,205,,4,Alto da Gloria,I14,1,Matriz,,,0,0,0,0,,,,,
337,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,SIM?O BOLIVAR - BRASIL TELECOM,,127,Secretaria Municipal de Urbanismo,E020,R. SIM?O BOLIVAR,,,210,,4,Alto da Gloria,I14,1,Matriz,,,0,0,0,0,,,,,
338,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,ROSA SAPORSKI - BRASIL TELECOM,,127,Secretaria Municipal de Urbanismo,N030,R. PROFA. ROSA SAPORSKI,,,592,,12,Merces,I11,1,Matriz,,,0,0,0,0,,,,,
339,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,ROSA SAPORSKI - GLOBAL,,127,Secretaria Municipal de Urbanismo,N030,R. PROFA. ROSA SAPORSKI,,,612,,12,Merces,I11,1,Matriz,,,0,0,0,0,,,,,
340,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,ANDRE ZANETTI - EXCLUSIVA,,127,Secretaria Municipal de Urbanismo,N403F,R. ANDRE ZANETTI,,,340,,31,Vista Alegre,H10,5,Santa Felicidade,,,0,0,0,0,,,,,
341,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,CHAFIC CURI - TIM,,127,Secretaria Municipal de Urbanismo,N418,R. DEP. CHAFIC CURI,,,312,,31,Vista Alegre,H10,5,Santa Felicidade,,,0,0,0,0,,,,,
342,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,CORONEL ASSUMPC?O - NEXTEL,,127,Secretaria Municipal de Urbanismo,E029N,R. CEL. ASSUMPC?O,,,242,,5,Alto da Rua XV,J15,1,Matriz,,,0,0,0,0,,,,,
343,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,NOSSA SENHORA DA LUZ - ALBRA,,127,Secretaria Municipal de Urbanismo,E201,AV. NOSSA SENHORA DA LUZ,,,2262,,17,Hugo Lange,I15,1,Matriz,,,0,0,0,0,,,,,
344,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,ARISTIDES FERREIRA DE ANDRADE,,127,Secretaria Municipal de Urbanismo,N405E,R. ARISTIDES FERREIRA DE ANDRADE,,,145,,31,Vista Alegre,H9,5,Santa Felicidade,,,0,0,0,0,,,,,
345,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,ARISTIDES FERREIRA DE ANDRADE - BRASIL TELECOM,,127,Secretaria Municipal de Urbanismo,N405E,R. ARISTIDES FERREIRA DE ANDRADE,,,219,,31,Vista Alegre,H9,5,Santa Felicidade,,,0,0,0,0,,,,,
346,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,BANDEIRANTES DIAS CORTES - BRASIL TELECOM,,127,Secretaria Municipal de Urbanismo,E309F,R. BANDEIRANTES DIAS CORTES,,,330,,19,Tarum?,,4,Boa Vista,,,0,0,0,0,,,,,
347,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,BANDEIRANTES DIAS CORTES - GLOBAL,,127,Secretaria Municipal de Urbanismo,E309F,R. BANDEIRANTES DIAS CORTES,,,330,,19,Tarum?,,4,Boa Vista,,,0,0,0,0,,,,,
348,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,MEXICO - BRASIL TELECOM,,127,Secretaria Municipal de Urbanismo,E205,R. MEXICO,,,1195,,18,Jardim Social,H16,1,Matriz,,,0,0,0,0,,,,,
349,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,FRANCISCO BASSETI JUNIOR - GLOBAL,,127,Secretaria Municipal de Urbanismo,N709,R. PROF. FRANCISCO BASSETI JUNIOR,,,530,,47,Cascatinha,I8,5,Santa Felicidade,,,0,0,0,0,,,,,
350,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,PAULO DE TARSO MONTENEGRO - TELET,,127,Secretaria Municipal de Urbanismo,E317G,R. PAULO DE TARSO MONTENEGRO,,,59,,36,Bairro Alto,I17,4,Boa Vista,,,0,0,0,0,,,,,
351,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,ANTONIO CANDIDO CAVALIM - BRASIL TELECOM,,127,Secretaria Municipal de Urbanismo,E346,R. ANTONIO CANDIDO CAVALIM,,,85,,36,Bairro Alto,H19,4,Boa Vista,,,0,0,0,0,,,,,
352,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,DOMINGOS SOARES,,127,Secretaria Municipal de Urbanismo,E337G,R. CEL. DOMINGOS SOARES,,,800,,36,Bairro Alto,I19,4,Boa Vista,,,0,0,0,0,,,,,
353,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,SAID JO?O SALLUM,,127,Secretaria Municipal de Urbanismo,E348G,R. SAID JO?O SALLUM,,,687,,36,Bairro Alto,I19,4,Boa Vista,,,0,0,0,0,,,,,
354,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,PEDRO ELOY DE SOUZA - GVT,,127,Secretaria Municipal de Urbanismo,E341G,R. PEDRO ELOY DE SOUZA,,,426,,36,Bairro Alto,I19,4,Boa Vista,,,0,0,0,0,,,,,
355,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,ANTONIO ESCORSIN - TELET,,127,Secretaria Municipal de Urbanismo,N746,R. ANTONIO ESCORSIN,,,661,,63,Santa Felicidade,H6,5,Santa Felicidade,,,0,0,0,0,,,,,
356,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,TOALDO TULIO - BRASIL TELECOM,,127,Secretaria Municipal de Urbanismo,N728,AV. VER. TOALDO TULIO,,,2119,,63,Santa Felicidade,H5,5,Santa Felicidade,,,0,0,0,0,,,,,
357,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,ANTONIO ESCORSIN,,127,Secretaria Municipal de Urbanismo,N746,R. ANTONIO ESCORSIN,,,2102,,60,S?o Braz,I5,5,Santa Felicidade,,,0,0,0,0,,,,,
358,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,MARIO GOMES - GVT,,127,Secretaria Municipal de Urbanismo,N740B,R. MARIO GOMES,,,26,,60,S?o Braz,,5,Santa Felicidade,,,0,0,0,0,,,,,
359,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,ANTONIO ESCORSIN - TIM,,127,Secretaria Municipal de Urbanismo,N746,R. ANTONIO ESCORSIN,,,3607,,60,S?o Braz,I3,5,Santa Felicidade,,,0,0,0,0,,,,,
360,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,JO?O BATISTA DALLARMI - TIM,,127,Secretaria Municipal de Urbanismo,N824,R. JO?O BATISTA DALLARMI,,,1280,,63,Santa Felicidade,I6,5,Santa Felicidade,,,0,0,0,0,,,,,
362,,7,COMUNICAC?ES,11,Estac?o de Telecomunicac?o,3,-,11,Particular,BRIGADEIRO FRANCO - NEXTEL,,127,Secretaria Municipal de Urbanismo,C003,R. BRIG. FRANCO,,,4003,,8,Reboucas,,1,Matriz,,,0,0,0,0,,,,,
6.991,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,PARQUE DO SOL,Parque do Sol,155,,W046F,R. WENCESLAU GLASER,,,412,,28,Vila Izabel,M9,7,Port?o,-25,-49,1,1,0,0,3242-8338,,,,3283-5404
6.992,41149858,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,ENSINANDO COM PRINCIPIOS,Ensinando com Principios,155,,S610,R. S?O BENTO,,,391,,38,Hauer,P13,2,Boqueir?o,-25,-49,1,1,0,0,3027-3007,,SILVANAPRINCIPIOS@GMAIL.COM,,
6.993,41616928,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,CIRANDA,Ciranda,155,,C020,AL. PRINC. IZABEL,,,2090,,11,Bigorrilho,,1,Matriz,-25,-49,1,1,0,0,3339-5779,,,,3276-0932
6.994,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,BRINQUEDO E CIA,Brinquedo e Cia,155,,N067A,R. VER. ANTONIO DOS REIS CAVALHEIRO,,,425,,16,Cabral,G15,1,Matriz,-25,-49,1,1,0,0,3352-8389,,contatobrinquedoecia@gmail.com,,3019-0982
6.995,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,M.C.,M.C.,155,,S925,R. NATAL,,,1928,,21,Cajuru,L18,3,Cajuru,-25,-49,1,1,0,0,,,,,
6.996,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,OS TRES PORQUINHOS,Os Tres Porquinhos,155,,S110,R. ALCEBIADES PLAISANT,,,1228,,9,Agua Verde,N11,7,Port?o,-25,-49,1,1,0,0,(41) 3343-4766,,,,
6.998,41382099,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,LAPIS MAGICO,Lapis Magico,155,,S619,R. ISAIAS REGIS DE MIRANDA,,,3769,,56,Boqueir?o,R15,2,Boqueir?o,-26,-49,1,1,0,0,3278-1636,,escolaexpancao@terra.com.br,,3278-1636
7.011,41149483,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,KINDERPLATZ,Kinderplatz,155,,S561T,R. DAVID TOWS,,,705,,57,Xaxim,S13,2,Boqueir?o,-26,-49,1,1,0,0,3286-3531,,maverape@hotmail.com,,
7.012,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,ANJINHO AMIGO,Anjinho Amigo,155,,E344,R. ALBINO KAMINSKI,,,319,,36,Bairro Alto,H19,4,Boa Vista,-25,-49,1,1,0,0,3367-5039,,ceianjamigo@bol.com.br,,3256-1012
7.013,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,CONSTRUINDO O FUTURO,Construindo o Futuro,155,,N454,R. JORN. ALIPIO MIRANDA,,,149,,32,Pilarzinho,F11,4,Boa Vista,-25,-49,1,1,0,0,3022-4714,,,,3273-4348
7.014,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,CASTELINHO DOURADO,Castelinho Dourado,155,,S877,R. ALBERTO PASQUALINI,,,719,,37,Uberaba,Q19,3,Cajuru,-25,-49,1,1,0,0,3364-2428,,queziavences@hotmail.com,,
7.016,41149017,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,AURORA,Aurora,155,,N023A,R. DES. VIEIRA CAVALCANTI,,,158,,2,S?o Francisco,I12,1,Matriz,-25,-49,1,1,0,0,3019-0090,,zm.dacapo@gmail.com,,3016-5099
7.031,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,PINGO DE OURO,Pingo de Ouro,155,,S468C,R. ELIZEU DE SOUZA MENDES,,,273,,65,Sitio Cercado,V12,10,Bairro Novo,-26,-49,1,1,0,0,3564--3352,,COORDENACAOPINGODEOURO@GMAIL.COM,,
7.032,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,M.D.I.,MDI,155,,N157,R. THEODORO MAKIOLKA,,,4426,,52,Barreirinha,,4,Boa Vista,-25,-49,1,1,0,0,3585-4864,,markinstall@hotmail.com,,3378-0088
7.033,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,ESTRELA DE DAVI,Estrela de Davi,155,,W130I,R. 31 DE MARCO,,,2481,Transversal a Rua Joaquim Sim?es.,66,Pinheirinho,T9,8,Pinheirinho,-26,-49,1,1,0,0,3015-7555,,carmen.a.machado@gmail.com,,
7.034,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,SUPER KIDS,Super Kids,155,,E530,R. FRANCISCO MOTA MACHADO,,,2100,,20,Cap?o da Imbuia,K16,3,Cajuru,-25,-49,1,1,0,0,3079-6732,,cei_superkids@hotmail.com,,3027-0425
4.210,,1,ABASTECIMENTO ALIMENTAR,141,Mercado,1,Armazem da Familia,3,Publico Municipal,VILA SANDRA,Vila Sandra,117,Secretaria Municipal de Abastecimento Alimentar,W858J,R. ROBERT REDZIMSKI,,,1157,Esquina com a R. Jo?o Dembinski,75,Cidade Industrial de Curitiba,M5,11,CIC,-25,-49,1,1,0,0,(41) 3285-2945,,,www.curitiba.pr.gov.br,
7.035,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,GLOBAL BABY,Global Baby,155,,S837B,R. BONA BUSNELLO,,,20,,22,Jardim das Americas,N17,3,Cajuru,-25,-49,1,1,0,0,3078-0261,,administracao@globalescola.com.br,,3014-6959
799,,12,ESPORTE,13,Unidade Desportiva,2,Centro de Atividade Fisica,3,Publico Municipal,OUVIDOR PARDINHO,Ouv. Pardinho,116,Secretaria Municipal de Esporte e Lazer,S020,R. 24 DE MAIO,,,0,Praca Ouvidor Pardinho. Esquina Avenida Iguacu.,8,Reboucas,L12,1,Matriz,-25,-49,1,1,1,0,(41) 3321-2752,,,www.curitiba.pr.gov.br,
790,,1,ABASTECIMENTO ALIMENTAR,141,Mercado,8,Supermercado,11,Particular,AGRICER - JARDIM PARANAENSE,Agricer - Jd. Paranaense,128,Associac?o Paranaense de Supermercados,S670,R. ANTONIO ZAK,,,363,,64,Alto Boqueir?o,V15,2,Boqueir?o,-26,-49,1,1,1,0,(41) 3258-8090,,,www.agricer.com.br,
803,,12,ESPORTE,13,Unidade Desportiva,3,Centro de Esporte e Lazer,3,Publico Municipal,RUA DA CIDADANIA FAZENDINHA-PORT?O,Rua da Cidadania Fazendinha-Port?o,116,Secretaria Municipal de Esporte e Lazer,W601,R. CARLOS KLEMTZ,,,1700,,42,Fazendinha,O7,7,Port?o,-25,-49,1,1,1,0,(41) 3359-3978,2045,,www.curitiba.pr.gov.br,
792,,12,ESPORTE,13,Unidade Desportiva,3,Centro de Esporte e Lazer,3,Publico Municipal,RUA DA CIDADANIA CARMO-BOQUEIR?O,Rua da Cidadania Carmo-Boqueir?o,116,Secretaria Municipal de Esporte e Lazer,S026,AV. MAL. FLORIANO PEIXOTO,,,8430,Pc. N. Sra. do Carmo,56,Boqueir?o,R16,2,Boqueir?o,-26,-49,1,1,1,0,(41) 3276-6016,,,www.curitiba.pr.gov.br,(41) 3277-3319
7.036,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,AMIGOS DA BIA,Amigos da Bia,155,,W159,R. CAP. ARGEMIRO MONTEIRO WANDERLEY,,,1157,Transversal a Rua Jose Alcides de Lima.,58,Cap?o Raso,,8,Pinheirinho,-26,-49,1,1,0,0,3327-2514,,,,3246-3673
7.038,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,PEQUENO EINSTEIN,Pequeno Einstein,155,,W618B,R. ANGELINA ANSAI,,,332,,42,Fazendinha,P7,7,Port?o,-25,-49,1,1,0,0,3288-6957,,secretaria@pequenoeinstein.com.br,,3035-5303
7.039,41150031,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,RECANTO DA CRIANCA,Recanto da Crianca,155,,S739,R. MAJ. INACIO GOMES DA COSTA,,,54,,37,Uberaba,P17,3,Cajuru,-25,-49,1,1,0,0,3276-1588,,escolarecantodacrianca@hotmail.com,,3014-7744
7.072,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,ACONCHEGO DA VOVO,Aconchego da Vovo,155,,S227,AV. PRES. WENCESLAU BRAZ,,,3165,,41,Novo Mundo,,8,Pinheirinho,-25,-49,1,1,0,0,3246-4716,,priscila.netto@terra.com.br,,3282-2896
7.078,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,ELEMARI,Elemari,155,,S034,R. DR. REYNALDO MACHADO,,,373,,8,Reboucas,L14,1,Matriz,-25,-49,1,1,0,0,3333-7761,,,,
7.079,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,JO?O DE BARRO,Jo?o de Barro,155,,S446N,R. CAMPINA GRANDE DO SUL,,,195,,65,Sitio Cercado,V12,10,Bairro Novo,-26,-49,1,1,0,0,3349-6510,,escolajoaodebarro@hotmail.com,,
7.083,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,ANJINHO SAPECA,Anjinho Sapeca,155,,S953F,R. HAROLD DRUMMOND DE CARVALHO,,,108,,21,Cajuru,P20,3,Cajuru,-25,-49,1,1,0,0,3226-3114,,,,
7.110,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,NAVIOZINHO,Naviozinho,155,,N054,R. MAL. HERMES,,,401,,3,Centro Civico,I13,1,Matriz,-25,-49,1,1,0,0,3252-3965,,,,
7.113,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,CRIANCA FELIZ,Crianca Feliz,155,,S633,R. CARLOS DE LAET,,,4430,,56,Boqueir?o,T17,2,Boqueir?o,-26,-49,1,1,0,0,3276-9310,,,,
7.116,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,VIS?O DO FUTURO,Vis?o do Futuro,155,,S946,R. JORDANIA,,,424,,21,Cajuru,O18,3,Cajuru,-25,-49,1,1,0,0,3072-0201,,visaodofuturo@pop.com.br,,
7.117,41150082,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,ASA DELTA,Asa Delta,155,,S406N,R. CARLOS GUSSO,,,143,,66,Pinheirinho,T12,8,Pinheirinho,-26,-49,1,1,0,0,3565-2481,,cei.asadelta1@hotmail.com,,3327-9235
7.118,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,FAROL DA ALEGRIA,Farol da Alegria,155,,N623B,R. LUIZ STIVAL,,,250,,63,Santa Felicidade,G8,5,Santa Felicidade,-25,-49,1,1,0,0,3297-1012,,soniaiewua@hotmail.com,,3297-2538
7.119,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,ESPACO FELIZ II,Espaco Feliz II,155,,S207,AV. PRES. KENNEDY,,,2089,,26,Guaira,N12,7,Port?o,-25,-49,1,1,0,0,3085-3567,,espaco.feliz@yahoo.com.br,,
7.120,41148975,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,INTER-AC?O,Inter-Ac?o,155,,S209,R. ABEL SCUISSIATO,,,476,,26,Guaira,N12,7,Port?o,-25,-49,1,1,0,0,3329-2084,,preinteracao@gmail.com,,3229-2084
7.121,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,PEQUENOS BRILHANTES,Pequenos Brilhantes,155,,E026,R. PROF. BRAND?O,,,421,,5,Alto da Rua XV,I15,1,Matriz,-25,-49,1,1,0,0,3029-6691,,elenicegorettip@pop.com.br,,
