FID,codigo,empreendimento,subeixo,tipo,orgao_responsavel,executor,unidade_federativa,municipio,investimento_previsto,observacao,estagio,data_de_referencia,geometria,count,type,responsable,uf_code,stages
cidadeshistoricas.fid--370298aa_15b3a2610e3_62d4,65322,Restauração dos prédios da Estação Ferroviária e Capelinha  e requalificacão urbanístrica de sua esplanada,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Estado,SE,SÃO CRISTÓVÃO,--,,Em execução,30 de Junho de 2016,POINT (-37.206 -11.015),0,3,4,16,4
cidadeshistoricas.fid--370298aa_15b3a2610e3_62d5,65323,Restauração da Igreja Nossa Senhora do Rosário,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,SE,SÃO CRISTÓVÃO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,POINT (-37.206 -11.015),0,3,4,16,1
cidadeshistoricas.fid--370298aa_15b3a2610e3_62d6,65324,Restauração do Convento São Francisco,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Estado,SE,SÃO CRISTÓVÃO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,POINT (-37.206 -11.015),0,3,4,16,5
cidadeshistoricas.fid--370298aa_15b3a2610e3_62d7,65325,Restauração do Museu de Arte Sacra de São Cristóvão,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Estado,SE,SÃO CRISTÓVÃO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,POINT (-37.206 -11.015),0,3,4,16,5
cidadeshistoricas.fid--370298aa_15b3a2610e3_62d8,65326,Restauração da Antiga Casa de Fundição - Museu Histórico Municipal,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,SP,IGUAPE,--,,Concluído,30 de Junho de 2016,POINT (-47.555 -24.708),0,3,4,12,3
cidadeshistoricas.fid--370298aa_15b3a2610e3_62d9,65327,Restauração do Sobrado dos Toledos - Atendimento ao Turista,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,SP,IGUAPE,--,,Em execução,30 de Junho de 2016,POINT (-47.555 -24.708),0,3,4,12,4
cidadeshistoricas.fid--370298aa_15b3a2610e3_62da,65328,Restauração do Sobrado do Paço Municipal,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,SP,IGUAPE,--,,Em execução,30 de Junho de 2016,POINT (-47.555 -24.708),0,3,4,12,4
cidadeshistoricas.fid--370298aa_15b3a2610e3_62db,65329,Restauração da Garagem das Locomotivas,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,SP,SANTO ANDRÉ,--,,Em obras,30 de Junho de 2016,POINT (-46.538 -23.664),0,3,4,12,2
cidadeshistoricas.fid--370298aa_15b3a2610e3_62dc,65330,"""Restauro das Oficinas de manutenção das antigas """"""""""""""""SPR"""""""""""""""" e """"""""""""""""RFFSA""""""""""""""""""",Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,SP,SANTO ANDRÉ,--,,Em obras,30 de Junho de 2016,POINT (-46.538 -23.664),0,3,4,12,2
cidadeshistoricas.fid--370298aa_15b3a2610e3_62dd,65331,Restauro do Almoxarifado da Antiga SPR,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,SP,SANTO ANDRÉ,--,,Concluído,30 de Junho de 2016,POINT (-46.538 -23.664),0,3,4,12,3
cidadeshistoricas.fid--370298aa_15b3a2610e3_62de,65332,Restauração da Antiga Sede da Associação Recreativa Lyra da Serra (Cine Lyra) - Cinema,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,SP,SANTO ANDRÉ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,POINT (-46.538 -23.664),0,3,4,12,1
cidadeshistoricas.fid--370298aa_15b3a2610e3_62df,65333,Restauração do Campo de Futebol - Serrano Atlético Clube (1903),Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,SP,SANTO ANDRÉ,--,,Em execução,30 de Junho de 2016,POINT (-46.538 -23.664),0,3,4,12,4
cidadeshistoricas.fid--370298aa_15b3a2610e3_62e0,65334,Reconstrução de imóvel incendiado na região do Hospital Velho (R. Dr. Marun- 313),Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,SP,SANTO ANDRÉ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2016,POINT (-46.538 -23.664),0,3,4,12,5
cidadeshistoricas.fid--370298aa_15b3a2610e3_62e1,65335,Restauração da Casa de engenheiro (Atual Biblioteca),Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,SP,SANTO ANDRÉ,--,,Concluído,30 de Junho de 2016,POINT (-46.538 -23.664),0,3,4,12,3
cidadeshistoricas.fid--370298aa_15b3a2610e3_62e2,65336,Etapa 1 - Restauração de 93 imóveis - Vila Martin Smith,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,SP,SANTO ANDRÉ,--,,Em obras,30 de Junho de 2016,POINT (-46.538 -23.664),0,3,4,12,2
cidadeshistoricas.fid--370298aa_15b3a2610e3_62e3,65337,Etapas 2 e 3 - Restauração de 149 imóveis - Vila Martin Smith,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,SP,SANTO ANDRÉ,--,,Em obras,30 de Junho de 2016,POINT (-46.538 -23.664),0,3,4,12,2
cidadeshistoricas.fid--370298aa_15b3a2610e3_62e4,65338,Requalificação urbanística do centro histórico - 2ª fase -R Monsenhor Ignácio Gióia- Cel. Dopmingues de Castro e R Cônego Costa Bueno,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,SP,SÃO LUÍS DO PARAITINGA,--,,Em obras,30 de Junho de 2016,POINT (-45.31 -23.222),0,3,4,12,2
cidadeshistoricas.fid--370298aa_15b3a2610e3_62e5,65339,Requalificação urbanística da margem do Rio Paraitinga no trecho da Rua do Carvalho -  Rua da Música,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,SP,SÃO LUÍS DO PARAITINGA,--,,Em obras,30 de Junho de 2016,POINT (-45.31 -23.222),0,3,4,12,2
cidadeshistoricas.fid--370298aa_15b3a2610e3_62e6,65340,Requalificação da encosta do trecho da Rua do Carvalho,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,SP,SÃO LUÍS DO PARAITINGA,--,,Em execução,30 de Junho de 2016,POINT (-45.31 -23.222),0,3,4,12,4
cidadeshistoricas.fid--370298aa_15b3a2610e3_62e7,65341,Implantação do paisagismo do bosque Oswaldo Cruz  - 2ª fase,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,SP,SÃO LUÍS DO PARAITINGA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,POINT (-45.31 -23.222),0,3,4,12,1
cidadeshistoricas.fid--370298aa_15b3a2610e3_62e8,64970,Restauração e implantação da biblioteca Anísio Teixeira,Cidade Melhor,Cidades Históricas,Ministério da Cultura,IPHAN,BA,SALVADOR,--,,Em execução,30 de Junho de 2016,POINT (-38.511 -12.971),0,3,4,11,4
cidadeshistoricas.fid--370298aa_15b3a2610e3_62e9,65189,Restauração do Palacete Bolonha - Centro Cultural,Cidade Melhor,Cidades Históricas,Ministério da Cultura,Município,PA,BELÉM,--,,Em execução,30 de Junho de 2016,POINT (-48.504 -1.456),0,3,4,9,4
